state,last_changed
808,2025-09-19T14:58:28.391Z
807,2025-09-19T14:58:44.176Z
803,2025-09-19T14:58:46.159Z
797,2025-09-19T14:58:48.123Z
800,2025-09-19T14:58:50.081Z
793,2025-09-19T14:58:58.125Z
789,2025-09-19T14:59:00.103Z
790,2025-09-19T14:59:02.070Z
786,2025-09-19T14:59:04.025Z
785,2025-09-19T14:59:05.997Z
788,2025-09-19T14:59:07.981Z
785,2025-09-19T14:59:09.944Z
782,2025-09-19T14:59:11.919Z
780,2025-09-19T14:59:19.946Z
774,2025-09-19T14:59:21.919Z
766,2025-09-19T14:59:23.893Z
762,2025-09-19T14:59:27.835Z
764,2025-09-19T14:59:29.799Z
763,2025-09-19T14:59:31.842Z
761,2025-09-19T14:59:41.846Z
757,2025-09-19T14:59:43.824Z
823,2025-09-19T14:59:47.759Z
819,2025-09-19T14:59:49.724Z
817,2025-09-19T14:59:51.700Z
813,2025-09-19T14:59:53.663Z
809,2025-09-19T14:59:55.633Z
801,2025-09-19T15:00:03.681Z
799,2025-09-19T15:00:05.652Z
797,2025-09-19T15:00:07.625Z
801,2025-09-19T15:00:11.553Z
797,2025-09-19T15:00:13.567Z
791,2025-09-19T15:00:15.538Z
787,2025-09-19T15:00:17.492Z
784,2025-09-19T15:00:25.554Z
779,2025-09-19T15:00:27.527Z
778,2025-09-19T15:00:31.497Z
777,2025-09-19T15:00:33.399Z
780,2025-09-19T15:00:35.374Z
777,2025-09-19T15:00:37.358Z
774,2025-09-19T15:00:39.346Z
771,2025-09-19T15:00:47.383Z
770,2025-09-19T15:00:49.365Z
763,2025-09-19T15:00:51.334Z
760,2025-09-19T15:00:53.294Z
756,2025-09-19T15:00:55.257Z
753,2025-09-19T15:00:57.237Z
752,2025-09-19T15:00:59.217Z
747,2025-09-19T15:01:01.190Z
749,2025-09-19T15:01:11.191Z
753,2025-09-19T15:01:13.160Z
750,2025-09-19T15:01:15.128Z
747,2025-09-19T15:01:17.096Z
745,2025-09-19T15:01:19.074Z
738,2025-09-19T15:01:21.050Z
741,2025-09-19T15:01:22.996Z
740,2025-09-19T15:01:31.088Z
741,2025-09-19T15:01:33.018Z
739,2025-09-19T15:01:34.993Z
734,2025-09-19T15:01:36.952Z
730,2025-09-19T15:01:38.920Z
731,2025-09-19T15:01:40.909Z
734,2025-09-19T15:01:42.866Z
731,2025-09-19T15:01:44.827Z
724,2025-09-19T15:01:52.886Z
723,2025-09-19T15:01:54.861Z
716,2025-09-19T15:01:56.826Z
714,2025-09-19T15:01:58.790Z
720,2025-09-19T15:02:00.755Z
718,2025-09-19T15:02:02.715Z
722,2025-09-19T15:02:04.690Z
719,2025-09-19T15:02:14.717Z
714,2025-09-19T15:02:18.650Z
713,2025-09-19T15:02:20.601Z
708,2025-09-19T15:02:22.578Z
710,2025-09-19T15:02:24.552Z
713,2025-09-19T15:02:26.559Z
712,2025-09-19T15:02:28.515Z
713,2025-09-19T15:02:36.555Z
712,2025-09-19T15:02:38.539Z
703,2025-09-19T15:02:40.516Z
705,2025-09-19T15:02:44.424Z
701,2025-09-19T15:02:46.412Z
707,2025-09-19T15:02:48.369Z
704,2025-09-19T15:02:50.352Z
698,2025-09-19T15:02:58.418Z
700,2025-09-19T15:03:00.393Z
692,2025-09-19T15:03:02.359Z
688,2025-09-19T15:03:04.327Z
687,2025-09-19T15:03:06.306Z
683,2025-09-19T15:03:08.303Z
680,2025-09-19T15:03:10.282Z
677,2025-09-19T15:03:12.238Z
672,2025-09-19T15:03:21.077Z
673,2025-09-19T15:03:23.046Z
668,2025-09-19T15:03:25.017Z
664,2025-09-19T15:03:27.021Z
662,2025-09-19T15:03:30.995Z
661,2025-09-19T15:03:32.919Z
658,2025-09-19T15:03:34.881Z
653,2025-09-19T15:03:42.931Z
654,2025-09-19T15:03:44.903Z
651,2025-09-19T15:03:46.874Z
665,2025-09-19T15:03:48.838Z
664,2025-09-19T15:03:50.809Z
663,2025-09-19T15:03:52.777Z
662,2025-09-19T15:03:54.743Z
660,2025-09-19T15:04:04.771Z
654,2025-09-19T15:04:06.745Z
652,2025-09-19T15:04:08.700Z
653,2025-09-19T15:04:10.667Z
649,2025-09-19T15:04:16.579Z
648,2025-09-19T15:04:18.554Z
647,2025-09-19T15:04:26.599Z
644,2025-09-19T15:04:28.562Z
643,2025-09-19T15:04:30.571Z
645,2025-09-19T15:04:32.492Z
639,2025-09-19T15:04:34.463Z
640,2025-09-19T15:04:36.439Z
638,2025-09-19T15:04:38.403Z
637,2025-09-19T15:04:40.381Z
636,2025-09-19T15:04:48.405Z
629,2025-09-19T15:04:50.382Z
575,2025-09-19T15:04:52.356Z
570,2025-09-19T15:04:54.322Z
562,2025-09-19T15:05:08.699Z
610,2025-09-19T15:05:12.657Z
606,2025-09-19T15:05:14.619Z
609,2025-09-19T15:05:16.581Z
607,2025-09-19T15:05:18.553Z
556,2025-09-19T15:05:20.519Z
558,2025-09-19T15:05:30.574Z
557,2025-09-19T15:05:34.527Z
556,2025-09-19T15:05:36.476Z
553,2025-09-19T15:05:38.442Z
549,2025-09-19T15:05:40.429Z
546,2025-09-19T15:05:42.391Z
543,2025-09-19T15:05:44.356Z
540,2025-09-19T15:06:00.177Z
538,2025-09-19T15:06:02.150Z
586,2025-09-19T15:06:04.125Z
580,2025-09-19T15:06:06.082Z
574,2025-09-19T15:06:14.124Z
565,2025-09-19T15:06:16.130Z
514,2025-09-19T15:06:18.098Z
517,2025-09-19T15:06:22.028Z
515,2025-09-19T15:06:23.988Z
560,2025-09-19T15:06:25.976Z
562,2025-09-19T15:06:27.972Z
557,2025-09-19T15:06:36.022Z
556,2025-09-19T15:06:37.999Z
549,2025-09-19T15:06:41.926Z
550,2025-09-19T15:06:43.893Z
552,2025-09-19T15:06:45.859Z
548,2025-09-19T15:06:47.832Z
546,2025-09-19T15:06:49.793Z
539,2025-09-19T15:06:57.849Z
529,2025-09-19T15:06:59.821Z
527,2025-09-19T15:07:03.756Z
532,2025-09-19T15:07:07.695Z
529,2025-09-19T15:07:09.655Z
525,2025-09-19T15:07:19.701Z
518,2025-09-19T15:07:21.643Z
512,2025-09-19T15:07:23.614Z
509,2025-09-19T15:07:25.590Z
506,2025-09-19T15:07:27.542Z
505,2025-09-19T15:07:29.520Z
508,2025-09-19T15:07:31.531Z
506,2025-09-19T15:07:33.455Z
510,2025-09-19T15:07:41.493Z
507,2025-09-19T15:07:43.465Z
501,2025-09-19T15:07:45.444Z
497,2025-09-19T15:07:47.410Z
494,2025-09-19T15:07:49.370Z
489,2025-09-19T15:07:51.332Z
492,2025-09-19T15:07:53.332Z
487,2025-09-19T15:07:55.282Z
486,2025-09-19T15:08:03.320Z
485,2025-09-19T15:08:05.308Z
475,2025-09-19T15:08:07.261Z
477,2025-09-19T15:08:09.225Z
474,2025-09-19T15:08:11.193Z
472,2025-09-19T15:08:13.168Z
478,2025-09-19T15:08:15.127Z
482,2025-09-19T15:08:17.096Z
481,2025-09-19T15:08:27.124Z
472,2025-09-19T15:08:31.122Z
468,2025-09-19T15:08:35.032Z
458,2025-09-19T15:08:36.991Z
454,2025-09-19T15:08:47.051Z
451,2025-09-19T15:08:49.004Z
454,2025-09-19T15:08:50.978Z
459,2025-09-19T15:08:52.954Z
417,2025-09-19T15:08:54.919Z
416,2025-09-19T15:08:56.892Z
413,2025-09-19T15:08:58.878Z
411,2025-09-19T15:09:00.814Z
535,2025-09-19T15:09:08.867Z
531,2025-09-19T15:09:10.889Z
530,2025-09-19T15:09:12.840Z
531,2025-09-19T15:09:14.797Z
532,2025-09-19T15:09:16.774Z
529,2025-09-19T15:09:18.749Z
525,2025-09-19T15:09:22.677Z
524,2025-09-19T15:09:30.762Z
522,2025-09-19T15:09:32.697Z
515,2025-09-19T15:09:34.665Z
521,2025-09-19T15:09:36.660Z
519,2025-09-19T15:09:38.630Z
522,2025-09-19T15:09:40.603Z
523,2025-09-19T15:09:42.570Z
519,2025-09-19T15:09:44.542Z
515,2025-09-19T15:09:52.586Z
519,2025-09-19T15:09:54.563Z
521,2025-09-19T15:09:58.487Z
517,2025-09-19T15:10:02.429Z
516,2025-09-19T15:10:04.403Z
515,2025-09-19T15:10:06.359Z
508,2025-09-19T15:10:14.412Z
509,2025-09-19T15:10:16.384Z
510,2025-09-19T15:10:18.356Z
511,2025-09-19T15:10:20.328Z
512,2025-09-19T15:10:22.276Z
508,2025-09-19T15:10:24.249Z
504,2025-09-19T15:10:26.227Z
500,2025-09-19T15:10:28.194Z
498,2025-09-19T15:10:36.235Z
497,2025-09-19T15:10:38.212Z
494,2025-09-19T15:10:40.180Z
492,2025-09-19T15:10:42.146Z
488,2025-09-19T15:10:57.072Z
487,2025-09-19T15:10:59.051Z
480,2025-09-19T15:11:02.980Z
477,2025-09-19T15:11:06.920Z
470,2025-09-19T15:11:08.885Z
468,2025-09-19T15:11:10.856Z
463,2025-09-19T15:11:18.898Z
465,2025-09-19T15:11:20.871Z
458,2025-09-19T15:11:24.805Z
459,2025-09-19T15:11:26.773Z
462,2025-09-19T15:11:28.743Z
465,2025-09-19T15:11:30.791Z
467,2025-09-19T15:11:32.715Z
459,2025-09-19T15:11:47.094Z
453,2025-09-19T15:11:49.071Z
450,2025-09-19T15:11:51.034Z
442,2025-09-19T15:11:52.993Z
443,2025-09-19T15:12:01.081Z
440,2025-09-19T15:12:03.054Z
437,2025-09-19T15:12:05.027Z
432,2025-09-19T15:12:06.983Z
433,2025-09-19T15:12:10.928Z
429,2025-09-19T15:12:12.902Z
385,2025-09-19T15:12:14.865Z
384,2025-09-19T15:12:23.190Z
381,2025-09-19T15:12:25.180Z
378,2025-09-19T15:12:29.092Z
377,2025-09-19T15:12:31.104Z
329,2025-09-19T15:12:33.044Z
324,2025-09-19T15:12:37.008Z
321,2025-09-19T15:12:47.029Z
323,2025-09-19T15:12:50.953Z
326,2025-09-19T15:12:54.907Z
322,2025-09-19T15:12:56.870Z
324,2025-09-19T15:12:58.826Z
321,2025-09-19T15:13:14.663Z
319,2025-09-19T15:13:16.640Z
285,2025-09-19T15:13:18.612Z
283,2025-09-19T15:13:20.562Z
278,2025-09-19T15:13:28.617Z
275,2025-09-19T15:13:30.626Z
374,2025-09-19T15:13:32.554Z
369,2025-09-19T15:13:34.520Z
371,2025-09-19T15:13:38.456Z
378,2025-09-19T15:13:40.437Z
379,2025-09-19T15:13:50.439Z
377,2025-09-19T15:13:52.410Z
375,2025-09-19T15:13:54.381Z
365,2025-09-19T15:13:56.348Z
362,2025-09-19T15:13:58.315Z
361,2025-09-19T15:14:00.301Z
359,2025-09-19T15:14:02.254Z
365,2025-09-19T15:14:04.222Z
363,2025-09-19T15:14:12.259Z
366,2025-09-19T15:14:14.229Z
362,2025-09-19T15:14:16.209Z
359,2025-09-19T15:14:18.177Z
355,2025-09-19T15:14:22.108Z
357,2025-09-19T15:14:26.064Z
355,2025-09-19T15:14:34.097Z
361,2025-09-19T15:14:36.075Z
359,2025-09-19T15:14:38.047Z
356,2025-09-19T15:14:39.997Z
357,2025-09-19T15:14:41.973Z
354,2025-09-19T15:14:43.934Z
353,2025-09-19T15:14:45.913Z
352,2025-09-19T15:14:47.881Z
351,2025-09-19T15:14:55.964Z
348,2025-09-19T15:14:57.926Z
347,2025-09-19T15:14:59.894Z
341,2025-09-19T15:15:01.857Z
339,2025-09-19T15:15:03.822Z
337,2025-09-19T15:15:05.792Z
333,2025-09-19T15:15:07.777Z
340,2025-09-19T15:15:09.726Z
339,2025-09-19T15:15:17.785Z
340,2025-09-19T15:15:19.803Z
295,2025-09-19T15:15:21.772Z
288,2025-09-19T15:15:23.718Z
286,2025-09-19T15:15:25.696Z
280,2025-09-19T15:15:27.670Z
278,2025-09-19T15:15:29.633Z
273,2025-09-19T15:15:31.671Z
268,2025-09-19T15:15:39.669Z
271,2025-09-19T15:15:41.647Z
272,2025-09-19T15:15:43.631Z
269,2025-09-19T15:15:45.593Z
270,2025-09-19T15:15:47.537Z
267,2025-09-19T15:15:49.517Z
265,2025-09-19T15:15:51.484Z
266,2025-09-19T15:15:53.460Z
261,2025-09-19T15:16:01.502Z
263,2025-09-19T15:16:05.455Z
261,2025-09-19T15:16:09.368Z
258,2025-09-19T15:16:11.347Z
255,2025-09-19T15:16:13.323Z
207,2025-09-19T15:16:23.323Z
210,2025-09-19T15:16:25.322Z
209,2025-09-19T15:16:27.279Z
208,2025-09-19T15:16:29.233Z
205,2025-09-19T15:16:33.168Z
197,2025-09-19T15:16:35.134Z
195,2025-09-19T15:16:37.109Z
194,2025-09-19T15:16:45.167Z
192,2025-09-19T15:16:53.029Z
189,2025-09-19T15:16:54.999Z
187,2025-09-19T15:16:56.980Z
188,2025-09-19T15:17:06.978Z
190,2025-09-19T15:17:08.954Z
186,2025-09-19T15:17:10.922Z
188,2025-09-19T15:17:12.883Z
186,2025-09-19T15:17:14.845Z
187,2025-09-19T15:17:16.823Z
185,2025-09-19T15:17:20.763Z
186,2025-09-19T15:17:28.815Z
184,2025-09-19T15:17:30.830Z
179,2025-09-19T15:17:32.790Z
178,2025-09-19T15:17:34.750Z
174,2025-09-19T15:17:38.678Z
184,2025-09-19T15:17:40.660Z
181,2025-09-19T15:17:52.665Z
173,2025-09-19T15:17:54.723Z
171,2025-09-19T15:17:56.713Z
218,2025-09-19T15:17:58.577Z
170,2025-09-19T15:18:19.448Z
173,2025-09-19T15:18:21.402Z
177,2025-09-19T15:18:23.383Z
176,2025-09-19T15:18:25.346Z
171,2025-09-19T15:18:35.368Z
175,2025-09-19T15:18:37.335Z
173,2025-09-19T15:18:39.333Z
170,2025-09-19T15:18:43.295Z
173,2025-09-19T15:18:45.251Z
170,2025-09-19T15:18:47.205Z
169,2025-09-19T15:18:55.245Z
163,2025-09-19T15:18:59.196Z
161,2025-09-19T15:19:01.164Z
156,2025-09-19T15:19:05.096Z
159,2025-09-19T15:19:07.062Z
156,2025-09-19T15:19:09.035Z
149,2025-09-19T15:19:17.073Z
152,2025-09-19T15:19:19.054Z
144,2025-09-19T15:19:21.020Z
138,2025-09-19T15:19:22.985Z
136,2025-09-19T15:19:24.945Z
133,2025-09-19T15:19:26.926Z
134,2025-09-19T15:19:28.900Z
140,2025-09-19T15:19:30.894Z
132,2025-09-19T15:19:45.278Z
126,2025-09-19T15:19:49.221Z
128,2025-09-19T15:20:06.084Z
125,2025-09-19T15:20:08.039Z
128,2025-09-19T15:20:10.019Z
123,2025-09-19T15:20:27.778Z
117,2025-09-19T15:20:31.757Z
111,2025-09-19T15:20:33.683Z
103,2025-09-19T15:20:41.739Z
98,2025-09-19T15:20:45.709Z
95,2025-09-19T15:20:47.660Z
98,2025-09-19T15:20:49.634Z
104,2025-09-19T15:20:53.583Z
102,2025-09-19T15:20:55.548Z
99,2025-09-19T15:21:05.602Z
95,2025-09-19T15:21:07.559Z
90,2025-09-19T15:21:15.436Z
87,2025-09-19T15:21:25.453Z
79,2025-09-19T15:21:27.455Z
80,2025-09-19T15:21:29.441Z
77,2025-09-19T15:21:33.357Z
85,2025-09-19T15:21:35.326Z
84,2025-09-19T15:21:37.301Z
81,2025-09-19T15:21:49.309Z
79,2025-09-19T15:21:51.262Z
77,2025-09-19T15:21:55.168Z
72,2025-09-19T15:21:57.143Z
77,2025-09-19T15:22:09.134Z
71,2025-09-19T15:22:11.099Z
66,2025-09-19T15:22:13.072Z
60,2025-09-19T15:22:17.015Z
66,2025-09-19T15:22:18.985Z
65,2025-09-19T15:22:20.942Z
62,2025-09-19T15:22:31.003Z
53,2025-09-19T15:22:32.934Z
51,2025-09-19T15:22:34.911Z
52,2025-09-19T15:22:38.837Z
55,2025-09-19T15:22:40.808Z
49,2025-09-19T15:22:52.785Z
43,2025-09-19T15:22:54.749Z
45,2025-09-19T15:22:56.737Z
50,2025-09-19T15:23:00.666Z
42,2025-09-19T15:23:04.596Z
39,2025-09-19T15:23:14.607Z
42,2025-09-19T15:23:22.478Z
40,2025-09-19T15:23:24.450Z
37,2025-09-19T15:23:26.434Z
34,2025-09-19T15:23:40.417Z
31,2025-09-19T15:23:48.294Z
26,2025-09-19T15:24:02.278Z
25,2025-09-19T15:24:06.188Z
28,2025-09-19T15:24:20.148Z
25,2025-09-19T15:24:28.060Z
30,2025-09-19T15:24:32.032Z
25,2025-09-19T15:24:45.953Z
22,2025-09-19T15:25:03.876Z
19,2025-09-19T15:25:25.708Z
17,2025-09-19T15:25:33.571Z
16,2025-09-19T15:25:56.203Z
5,2025-09-19T15:26:32.016Z
3,2025-09-19T15:26:53.876Z
0,2025-09-19T15:27:14.171Z
2,2025-09-20T03:33:23.982Z
0,2025-09-20T03:33:31.882Z
9,2025-09-20T03:33:45.834Z
0,2025-09-20T03:33:53.706Z
9,2025-09-20T03:34:07.666Z
12,2025-09-20T03:34:15.531Z
6,2025-09-20T03:34:29.497Z
9,2025-09-20T03:34:37.365Z
18,2025-09-20T03:35:21.018Z
23,2025-09-20T03:35:24.961Z
11,2025-09-20T03:35:34.976Z
8,2025-09-20T03:35:38.913Z
14,2025-09-20T03:35:55.270Z
12,2025-09-20T03:35:59.205Z
21,2025-09-20T03:36:23.427Z
24,2025-09-20T03:36:27.403Z
15,2025-09-20T03:36:37.428Z
12,2025-09-20T03:36:41.347Z
21,2025-09-20T03:36:45.288Z
27,2025-09-20T03:36:49.237Z
24,2025-09-20T03:36:59.284Z
30,2025-09-20T03:37:07.161Z
28,2025-09-20T03:37:21.104Z
25,2025-09-20T03:37:25.045Z
22,2025-09-20T03:37:32.967Z
25,2025-09-20T03:37:42.929Z
28,2025-09-20T03:37:46.880Z
37,2025-09-20T03:37:48.843Z
40,2025-09-20T03:37:50.872Z
49,2025-09-20T03:37:52.807Z
55,2025-09-20T03:37:54.770Z
49,2025-09-20T03:37:56.749Z
46,2025-09-20T03:38:06.762Z
55,2025-09-20T03:38:08.730Z
61,2025-09-20T03:38:10.704Z
58,2025-09-20T03:38:12.680Z
67,2025-09-20T03:38:14.639Z
61,2025-09-20T03:38:16.602Z
67,2025-09-20T03:38:18.577Z
73,2025-09-20T03:38:28.604Z
88,2025-09-20T03:38:30.561Z
109,2025-09-20T03:38:32.562Z
87,2025-09-20T03:38:34.491Z
78,2025-09-20T03:38:36.458Z
75,2025-09-20T03:38:38.467Z
66,2025-09-20T03:38:40.420Z
91,2025-09-20T03:38:55.366Z
97,2025-09-20T03:38:57.333Z
100,2025-09-20T03:38:59.307Z
85,2025-09-20T03:39:01.256Z
88,2025-09-20T03:39:09.320Z
79,2025-09-20T03:39:11.290Z
87,2025-09-20T03:39:13.247Z
102,2025-09-20T03:39:15.214Z
99,2025-09-20T03:39:17.187Z
96,2025-09-20T03:39:21.122Z
95,2025-09-20T03:39:23.096Z
104,2025-09-20T03:39:31.138Z
107,2025-09-20T03:39:33.177Z
108,2025-09-20T03:39:35.120Z
105,2025-09-20T03:39:39.053Z
108,2025-09-20T03:39:41.007Z
114,2025-09-20T03:39:42.978Z
111,2025-09-20T03:39:44.984Z
108,2025-09-20T03:39:55.005Z
113,2025-09-20T03:39:56.977Z
110,2025-09-20T03:39:58.929Z
117,2025-09-20T03:40:00.902Z
120,2025-09-20T03:40:02.877Z
128,2025-09-20T03:40:04.842Z
134,2025-09-20T03:40:06.802Z
121,2025-09-20T03:40:14.854Z
133,2025-09-20T03:40:16.831Z
127,2025-09-20T03:40:18.793Z
145,2025-09-20T03:40:22.735Z
147,2025-09-20T03:40:26.688Z
165,2025-09-20T03:40:28.634Z
160,2025-09-20T03:40:36.687Z
158,2025-09-20T03:40:40.635Z
146,2025-09-20T03:40:42.597Z
154,2025-09-20T03:40:44.561Z
163,2025-09-20T03:40:46.532Z
172,2025-09-20T03:40:48.500Z
175,2025-09-20T03:40:50.461Z
201,2025-09-20T03:41:00.521Z
198,2025-09-20T03:41:02.493Z
201,2025-09-20T03:41:04.454Z
204,2025-09-20T03:41:06.417Z
189,2025-09-20T03:41:08.380Z
192,2025-09-20T03:41:10.364Z
189,2025-09-20T03:41:12.334Z
192,2025-09-20T03:41:20.375Z
190,2025-09-20T03:41:24.310Z
197,2025-09-20T03:41:26.286Z
189,2025-09-20T03:41:30.213Z
183,2025-09-20T03:41:34.145Z
192,2025-09-20T03:41:42.203Z
198,2025-09-20T03:41:44.184Z
200,2025-09-20T03:41:46.175Z
206,2025-09-20T03:41:50.114Z
220,2025-09-20T03:41:52.077Z
223,2025-09-20T03:41:54.055Z
229,2025-09-20T03:41:56.011Z
215,2025-09-20T03:42:04.068Z
218,2025-09-20T03:42:06.032Z
224,2025-09-20T03:42:08.002Z
234,2025-09-20T03:42:09.973Z
239,2025-09-20T03:42:11.931Z
231,2025-09-20T03:42:13.900Z
223,2025-09-20T03:42:15.888Z
237,2025-09-20T03:42:17.847Z
247,2025-09-20T03:42:25.816Z
255,2025-09-20T03:42:27.781Z
263,2025-09-20T03:42:29.729Z
254,2025-09-20T03:42:31.726Z
303,2025-09-20T03:42:46.542Z
307,2025-09-20T03:42:48.519Z
309,2025-09-20T03:42:50.484Z
315,2025-09-20T03:42:52.463Z
316,2025-09-20T03:42:54.448Z
317,2025-09-20T03:42:56.419Z
365,2025-09-20T03:42:58.401Z
367,2025-09-20T03:43:00.386Z
318,2025-09-20T03:43:08.718Z
369,2025-09-20T03:43:10.686Z
371,2025-09-20T03:43:12.653Z
363,2025-09-20T03:43:14.638Z
420,2025-09-20T03:43:16.598Z
423,2025-09-20T03:43:18.579Z
426,2025-09-20T03:43:20.571Z
432,2025-09-20T03:43:22.504Z
427,2025-09-20T03:43:32.526Z
430,2025-09-20T03:43:34.436Z
435,2025-09-20T03:43:36.399Z
436,2025-09-20T03:43:38.372Z
444,2025-09-20T03:43:40.321Z
439,2025-09-20T03:43:42.295Z
436,2025-09-20T03:43:44.259Z
435,2025-09-20T03:43:52.302Z
437,2025-09-20T03:43:54.275Z
440,2025-09-20T03:43:56.235Z
487,2025-09-20T03:43:58.197Z
491,2025-09-20T03:44:00.202Z
492,2025-09-20T03:44:02.189Z
495,2025-09-20T03:44:06.156Z
500,2025-09-20T03:44:14.226Z
505,2025-09-20T03:44:16.198Z
511,2025-09-20T03:44:18.172Z
514,2025-09-20T03:44:20.145Z
517,2025-09-20T03:44:28.025Z
519,2025-09-20T03:44:36.038Z
518,2025-09-20T03:44:38.004Z
528,2025-09-20T03:44:41.918Z
531,2025-09-20T03:44:43.898Z
533,2025-09-20T03:44:45.860Z
539,2025-09-20T03:44:47.820Z
541,2025-09-20T03:44:49.790Z
538,2025-09-20T03:44:57.826Z
543,2025-09-20T03:44:59.792Z
538,2025-09-20T03:45:01.763Z
533,2025-09-20T03:45:05.715Z
541,2025-09-20T03:45:07.697Z
539,2025-09-20T03:45:09.664Z
542,2025-09-20T03:45:11.639Z
541,2025-09-20T03:45:19.707Z
538,2025-09-20T03:45:21.679Z
539,2025-09-20T03:45:23.654Z
540,2025-09-20T03:45:25.623Z
544,2025-09-20T03:45:27.610Z
543,2025-09-20T03:45:29.600Z
539,2025-09-20T03:45:31.581Z
547,2025-09-20T03:45:33.572Z
545,2025-09-20T03:45:41.588Z
550,2025-09-20T03:45:43.544Z
554,2025-09-20T03:45:45.494Z
575,2025-09-20T03:45:47.496Z
580,2025-09-20T03:45:49.461Z
581,2025-09-20T03:45:51.421Z
582,2025-09-20T03:45:53.387Z
558,2025-09-20T03:45:55.362Z
569,2025-09-20T03:46:11.149Z
576,2025-09-20T03:46:15.082Z
573,2025-09-20T03:46:17.052Z
574,2025-09-20T03:46:25.900Z
576,2025-09-20T03:46:27.861Z
579,2025-09-20T03:46:29.838Z
587,2025-09-20T03:46:31.848Z
593,2025-09-20T03:46:35.735Z
586,2025-09-20T03:46:37.724Z
588,2025-09-20T03:46:39.671Z
587,2025-09-20T03:46:47.749Z
585,2025-09-20T03:46:49.718Z
593,2025-09-20T03:46:51.696Z
595,2025-09-20T03:46:53.668Z
596,2025-09-20T03:46:55.619Z
595,2025-09-20T03:46:57.595Z
592,2025-09-20T03:46:59.577Z
590,2025-09-20T03:47:01.531Z
592,2025-09-20T03:47:09.574Z
607,2025-09-20T03:47:11.550Z
613,2025-09-20T03:47:13.515Z
608,2025-09-20T03:47:15.485Z
613,2025-09-20T03:47:17.450Z
614,2025-09-20T03:47:19.410Z
621,2025-09-20T03:47:21.380Z
626,2025-09-20T03:47:23.357Z
624,2025-09-20T03:47:31.399Z
625,2025-09-20T03:47:33.410Z
627,2025-09-20T03:47:35.365Z
623,2025-09-20T03:47:37.340Z
628,2025-09-20T03:47:39.305Z
627,2025-09-20T03:47:41.273Z
630,2025-09-20T03:47:43.243Z
629,2025-09-20T03:47:45.227Z
624,2025-09-20T03:47:53.263Z
629,2025-09-20T03:47:55.221Z
630,2025-09-20T03:47:57.202Z
622,2025-09-20T03:47:59.160Z
628,2025-09-20T03:48:01.128Z
629,2025-09-20T03:48:03.100Z
628,2025-09-20T03:48:05.070Z
641,2025-09-20T03:48:07.041Z
640,2025-09-20T03:48:15.077Z
645,2025-09-20T03:48:17.054Z
643,2025-09-20T03:48:19.033Z
644,2025-09-20T03:48:20.988Z
648,2025-09-20T03:48:35.889Z
643,2025-09-20T03:48:37.853Z
652,2025-09-20T03:48:39.832Z
650,2025-09-20T03:48:41.795Z
662,2025-09-20T03:48:43.762Z
667,2025-09-20T03:48:45.730Z
663,2025-09-20T03:48:47.707Z
665,2025-09-20T03:48:49.704Z
663,2025-09-20T03:48:57.754Z
685,2025-09-20T03:48:59.729Z
689,2025-09-20T03:49:01.689Z
695,2025-09-20T03:49:03.653Z
697,2025-09-20T03:49:05.618Z
678,2025-09-20T03:49:07.594Z
683,2025-09-20T03:49:09.568Z
688,2025-09-20T03:49:11.520Z
689,2025-09-20T03:49:19.575Z
685,2025-09-20T03:49:21.543Z
663,2025-09-20T03:49:23.513Z
678,2025-09-20T03:49:25.481Z
680,2025-09-20T03:49:27.444Z
691,2025-09-20T03:49:29.412Z
714,2025-09-20T03:49:31.390Z
705,2025-09-20T03:49:33.391Z
708,2025-09-20T03:49:41.399Z
714,2025-09-20T03:49:45.353Z
715,2025-09-20T03:49:47.310Z
707,2025-09-20T03:49:49.299Z
706,2025-09-20T03:49:51.270Z
686,2025-09-20T03:49:53.252Z
687,2025-09-20T03:49:55.214Z
698,2025-09-20T03:50:03.276Z
697,2025-09-20T03:50:05.254Z
716,2025-09-20T03:50:07.222Z
727,2025-09-20T03:50:09.180Z
728,2025-09-20T03:50:11.158Z
729,2025-09-20T03:50:13.127Z
734,2025-09-20T03:50:15.100Z
736,2025-09-20T03:50:17.062Z
738,2025-09-20T03:50:31.473Z
734,2025-09-20T03:50:33.476Z
739,2025-09-20T03:50:35.410Z
741,2025-09-20T03:50:37.380Z
742,2025-09-20T03:50:47.389Z
735,2025-09-20T03:50:49.408Z
755,2025-09-20T03:50:51.362Z
757,2025-09-20T03:50:53.322Z
761,2025-09-20T03:50:55.294Z
770,2025-09-20T03:50:57.279Z
749,2025-09-20T03:50:59.236Z
753,2025-09-20T03:51:07.292Z
763,2025-09-20T03:51:09.268Z
757,2025-09-20T03:51:11.235Z
759,2025-09-20T03:51:13.191Z
756,2025-09-20T03:51:15.160Z
746,2025-09-20T03:51:17.145Z
756,2025-09-20T03:51:19.113Z
768,2025-09-20T03:51:21.071Z
770,2025-09-20T03:51:33.144Z
768,2025-09-20T03:51:37.034Z
775,2025-09-20T03:51:39.007Z
778,2025-09-20T03:51:40.972Z
782,2025-09-20T03:51:42.939Z
802,2025-09-20T03:51:50.985Z
804,2025-09-20T03:51:52.959Z
812,2025-09-20T03:51:54.926Z
815,2025-09-20T03:51:56.890Z
812,2025-09-20T03:51:58.858Z
807,2025-09-20T03:52:00.836Z
806,2025-09-20T03:52:02.807Z
801,2025-09-20T03:52:04.761Z
